state,Location,Lat,Long,Intersting 
MN,Vadnais Heights,45.070839,-93.07875,1
MN,Oakdale,44.984648,-92.968128,9
MN,Mendota,44.885796,-93.161221,22
MN,Albertville,45.253425,-93.646899,3
MN,Annandale,45.248272,-94.106072,15
MN,Ramsey,45.238537,-93.407822,23
MN,Ham Lake,45.25068,-93.284531,30
MN,Arlington,44.615279,-94.076195,3
MN,Becker,45.436539,-93.840966,24
MN,Big Lake,45.350648,-93.739917,8
MN,Bird Island,44.750729,-94.871634,20
MN,Brownton,44.728145,-94.330611,22
MN,Buffalo,45.181371,-93.863479,3
MN,Buffalo Lake,44.770885,-94.591207,27
MN,Carver,44.716898,-93.687949,6
MN,Champlin,45.170042,-93.381927,26
MN,Chanhassen,44.867924,-93.535906,3
MN,Chaska,44.806071,-93.608314,28
MN,Clear Lake,45.479477,-93.968391,24
MN,Clearwater,45.387694,-94.045246,29
MN,Cokato,45.074761,-94.191054,9
MN,Cologne,44.764591,-93.798249,4
MN,Darwin,45.102949,-94.424926,27
MN,Dassel,45.103208,-94.330475,1
MN,Dayton,45.198164,-93.466795,4
MN,Delano,45.034222,-93.801644,11
MN,Eden Valley,45.302006,-94.603911,1
MN,Elk River,45.313601,-93.5814,21
MN,Excelsior,44.900704,-93.579132,6
MN,Fairfax,44.532942,-94.725626,2
MN,Franklin,44.542132,-94.893094,4
MN,Gaylord,44.546298,-94.195543,7
MN,Gibbon,44.560587,-94.54668,12
MN,Glencoe,44.778001,-94.161554,13
MN,Burnsville,44.76086,-93.275283,26
MN,Green Isle,44.668665,-93.932635,29
MN,Hamburg,44.731452,-93.964317,6
MN,Hamel,45.079951,-93.575957,3
MN,Hector,44.748489,-94.705824,5
MN,Eden Prairie,44.933318,-93.416452,4
MN,Eden Prairie,44.857426,-93.437573,17
MN,Minnetonka,44.913808,-93.484997,22
MN,Eden Prairie,44.877106,-93.483028,29
MN,Eden Prairie,44.834217,-93.438934,6
MN,Howard Lake,45.061594,-94.069515,28
MN,Hutchinson,44.894554,-94.384691,8
MN,Jordan,44.671321,-93.61946,21
MN,Kimball,45.343584,-94.302837,14
MN,Lester Prairie,44.873898,-94.055094,2
MN,Litchfield,45.126272,-94.526805,4
MN,Long Lake,44.991228,-93.581798,16
MN,Loretto,45.106099,-93.669165,30
MN,Maple Lake,45.220236,-93.963793,24
MN,Maple Plain,44.978686,-93.700214,17
MN,Mayer,44.902231,-93.885925,27
MN,Monticello,45.295557,-93.802252,25
MN,Montrose,45.089737,-93.931762,28
MN,Mound,44.938158,-93.656087,3
MN,New Auburn,44.675919,-94.20567,7
MN,New Germany,44.899431,-93.970131,12
MN,Norwood,44.766786,-93.930067,4
MN,Maple Grove,45.108636,-93.43987,3
MN,Plato,44.765728,-94.050583,1
MN,Princeton,45.585115,-93.596143,16
MN,Prior Lake,44.710694,-93.410057,21
MN,Rockford,45.103074,-93.765832,22
MN,Rogers,45.171484,-93.581445,5
MN,Saint Michael,45.206409,-93.659253,15
MN,Savage,44.761547,-93.343445,26
MN,Shakopee,44.7793,-93.519748,21
MN,Silver Creek,45.326474,-93.949622,16
MN,Silver Lake,44.913945,-94.197383,9
MN,South Haven,45.346008,-94.162768,27
MN,Spring Park,44.935566,-93.634104,13
MN,Stewart,44.725928,-94.451572,7
MN,Victoria,44.858223,-93.656094,2
MN,Waconia,44.851029,-93.7784,10
MN,Watertown,44.959533,-93.848159,5
MN,Watkins,45.308652,-94.429677,19
MN,Waverly,45.041265,-93.954538,8
MN,Wayzata,44.958189,-93.520581,29
MN,Winsted,44.958459,-94.055168,17
MN,Winthrop,44.543566,-94.369847,14
MN,Young America,44.792905,-93.918049,21
MN,Zimmerman,45.455321,-93.587859,22
MN,Minneapolis,44.983473,-93.268251,77
MN,Minneapolis,44.976184,-93.275871,14
MN,Minneapolis,44.967345,-93.282841,5
MN,Minneapolis,44.960891,-93.26416,20
MN,Minneapolis,44.968734,-93.299096,2
MN,Minneapolis,44.938359,-93.221357,7
MN,Minneapolis,44.937787,-93.2545,4
MN,Minneapolis,44.946575,-93.286173,27
MN,Minneapolis,44.926378,-93.28182,16
MN,Edina,44.915366,-93.318187,7
MN,Minneapolis,44.999601,-93.300548,24
MN,Minneapolis,45.024236,-93.302033,10
MN,Minneapolis,44.997994,-93.255194,9
MN,Minneapolis,44.977908,-93.219904,16
MN,Minneapolis,44.971455,-93.264403,13
MN,Saint Louis Park,44.946899,-93.340344,10
MN,Minneapolis,44.905371,-93.23606,22
MN,Minneapolis,45.01923,-93.240108,22
MN,Minneapolis,44.902567,-93.288618,5
MN,Bloomington,44.837284,-93.276034,3
MN,Columbia Heights,45.049582,-93.246095,16
MN,Robbinsdale,45.016722,-93.339769,13
MN,Richfield,44.875731,-93.281351,20
MN,Edina,44.904385,-93.335005,29
MN,Bloomington,44.843198,-93.249413,15
MN,Saint Louis Park,44.954448,-93.379627,4
MN,Golden Valley,45.010374,-93.381585,10
MN,Crystal,45.060299,-93.376908,18
MN,Brooklyn Center,45.067667,-93.340203,20
MN,Brooklyn Center,45.061106,-93.299068,5
MN,Bloomington,44.827776,-93.312322,10
MN,Fridley,45.095695,-93.253905,1
MN,Coon Rapids,45.168192,-93.326253,29
MN,Blaine,45.168083,-93.242557,17
MN,Edina,44.877143,-93.371452,1
MN,Edina,44.902305,-93.370997,17
MN,Bloomington,44.823279,-93.343499,21
MN,Bloomington,44.823924,-93.380141,22
MN,Edina,44.873716,-93.332169,18
MN,Plymouth,45.009836,-93.422782,8
MN,Plymouth,45.045151,-93.426316,10
MN,Brooklyn Center,45.105586,-93.340184,28
MN,Brooklyn Center,45.100172,-93.302455,6
MN,Brooklyn Park,45.103956,-93.373495,7
MN,Plymouth,45.032446,-93.472323,18
MN,Plymouth,44.998593,-93.494695,29
MN,Coon Rapids,45.180626,-93.289699,12
MN,Minneapolis,44.865883,-93.247414,25
MN,Minneapolis,44.968161,-93.242898,1
MN,Minneapolis,44.981562,-93.23928,30
MN,Loretto,45.05604,-93.664534,26
MN,Brimson,47.314162,-91.862521,17
MN,Finland,47.419716,-91.209597,15
MN,Grand Marais,47.77577,-90.339114,2
MN,Grand Portage,47.959065,-89.698862,25
MN,Hovland,47.83415,-90.04757,20
MN,Isabella,47.626719,-91.517327,3
MN,Lutsen,47.683066,-90.638059,6
MN,Schroeder,47.542185,-90.933807,12
MN,Little Marais,47.299905,-91.277753,12
MN,Tofte,47.760792,-90.783135,10
MN,Two Harbors,47.039364,-91.678264,7
MN,Alborn,46.978229,-92.557937,17
MN,Angora,47.757738,-92.641332,2
MN,Askov,46.196408,-92.752812,5
MN,Aurora,47.495096,-92.241486,5
MN,Babbitt,47.709121,-91.956951,5
MN,Barnum,46.519616,-92.629167,14
MN,Bovey,47.286788,-93.372322,3
MN,Britt,47.65496,-92.632062,17
MN,Brookston,46.838425,-92.643005,18
MN,Bruno,46.284496,-92.618994,12
MN,Canyon,47.078525,-92.459361,4
MN,Carlton,46.6484,-92.470984,30
MN,Chisholm,47.500744,-92.861693,8
MN,Cloquet,46.726041,-92.45282,15
MN,Cohasset,47.269112,-93.639154,23
MN,Cook,47.844193,-92.721038,24
MN,Kelsey,47.163803,-92.444921,6
MN,Crane Lake,48.259387,-92.489596,19
MN,Cromwell,46.671784,-92.873942,2
MN,Culver,46.911886,-92.552403,14
MN,Ely,47.903435,-91.857042,10
MN,Embarrass,47.665847,-92.21011,2
MN,Esko,46.712551,-92.356918,4
MN,Eveleth,47.451047,-92.528037,28
MN,Finlayson,46.212111,-92.938924,17
MN,Floodwood,46.907589,-92.916682,17
MN,Gheen,47.946475,-92.906892,19
MN,Gilbert,47.488487,-92.402464,22
MN,Goodland,47.192426,-93.146914,9
MN,La Prairie,47.223472,-93.527672,9
MN,Hibbing,47.4156,-92.935582,3
MN,Hill City,46.996817,-93.599397,11
MN,Holyoke,46.466445,-92.374955,7
MN,Hoyt Lakes,47.514957,-92.140046,26
MN,Iron,47.411455,-92.619502,12
MN,Jacobson,46.977187,-93.306359,12
MN,55755,47.157817,-92.612956,19
MN,Kerrick,46.379151,-92.578,27
MN,Kettle River,46.502899,-92.904746,2
MN,Mc Gregor,46.686424,-93.29562,17
MN,Mahtowa,46.582588,-92.606505,14
MN,Makinen,47.341603,-92.344584,18
MN,Meadowlands,47.102064,-92.788357,14
MN,Melrude,47.242318,-92.42644,25
MN,Moose Lake,46.44724,-92.746648,1
MN,Mountain Iron,47.513336,-92.624274,23
MN,Nashwauk,47.42003,-93.216818,23
MN,Buyck,47.933881,-92.845555,15
MN,Parkville,47.510296,-92.584051,24
MN,Pengilly,47.315089,-93.193667,16
MN,Saginaw,46.879462,-92.391723,6
MN,Sawyer,46.711799,-92.609612,25
MN,Sturgeon Lake,46.383685,-92.818246,8
MN,Swan River,47.07394,-93.196436,27
MN,Swatara,46.929871,-93.668483,24
MN,Tamarack,46.617873,-93.1342,6
MN,Togo,47.76843,-93.201545,20
MN,Tower,47.808926,-92.287781,10
MN,Virginia,47.537078,-92.528525,25
MN,Warba,47.13611,-93.276417,19
MN,Willow River,46.294883,-92.830931,26
MN,Wrenshall,46.592114,-92.371772,28
MN,Wright,46.675324,-93.002863,17
MN,Zim,47.317591,-92.629606,10
MN,Duluth,47.094431,-91.846731,4
MN,Duluth,46.768475,-92.086497,29
MN,Duluth,46.874913,-92.094057,11
MN,Duluth,46.855131,-92.007433,1
MN,Duluth,46.798733,-92.094553,8
MN,Duluth,46.771457,-92.127871,29
MN,Duluth,46.740783,-92.169821,25
MN,Duluth,46.681002,-92.22261,1
MN,Proctor,46.74459,-92.232332,10
MN,Hermantown,46.81341,-92.168225,30
MN,Duluth,46.810598,-92.076693,23
MN,Rochester,44.049572,-92.48962,28
MN,Rochester,44.003217,-92.483519,18
MN,Rochester,44.010545,-92.397276,11
MN,Rochester,44.021001,-92.446874,13
MN,Adams,43.559119,-92.730494,20
MN,Altura,44.136114,-91.974474,20
MN,Austin,43.669538,-92.978374,7
MN,Blooming Prairie,43.897732,-93.06081,21
MN,Brownsdale,43.724761,-92.873752,20
MN,Brownsville,43.670732,-91.301226,22
MN,Byron,44.037333,-92.630753,13
MN,Caledonia,43.622079,-91.483657,13
MN,Canton,43.566687,-91.912957,10
MN,Chatfield,43.836201,-92.157351,3
MN,Claremont,44.05223,-92.988839,12
MN,Dakota,43.914806,-91.39404,1
MN,Dexter,43.715962,-92.726764,26
MN,Dodge Center,44.032514,-92.855376,9
MN,Dover,44.001457,-92.141511,13
MN,Elgin,44.135837,-92.253493,19
MN,Elkton,43.634806,-92.710407,10
MN,Viola,44.004294,-92.244068,2
MN,Fountain,43.728404,-92.142288,30
MN,Grand Meadow,43.710065,-92.569203,17
MN,Granger,43.544873,-92.156115,5
MN,Harmony,43.566268,-92.014511,28
MN,Hayfield,43.892259,-92.817489,24
MN,Hokah,43.750856,-91.345472,16
MN,Houston,43.792904,-91.562565,14
MN,Kasson,44.024029,-92.74642,15
MN,Theilman,44.305396,-92.00839,11
MN,Kenyon,44.255237,-93.019661,3
MN,La Crescent,43.830686,-91.326325,27
MN,Lanesboro,43.717447,-91.987719,12
MN,Le Roy,43.531533,-92.506464,21
MN,Lewiston,43.970193,-91.866162,22
MN,Lyle,43.530868,-92.932818,7
MN,Mabel,43.544611,-91.780636,8
MN,Mantorville,44.070195,-92.757962,2
MN,Mazeppa,44.264568,-92.520683,26
MN,Millville,44.235862,-92.267188,5
MN,Minnesota City,44.083222,-91.741808,10
MN,Oronoco,44.148861,-92.48496,25
MN,Ostrander,43.597188,-92.415744,20
MN,Peterson,43.77691,-91.844338,13
MN,Pine Island,44.211009,-92.661347,20
MN,Plainview,44.16373,-92.162125,30
MN,Preston,43.664132,-92.096039,17
MN,Racine,43.78997,-92.531013,11
MN,Rollingstone,44.102501,-91.815795,7
MN,Rose Creek,43.627423,-92.862082,3
MN,Rushford,43.821626,-91.75365,11
MN,Saint Charles,43.958481,-92.051738,19
MN,Sargeant,43.808976,-92.759517,26
MN,Spring Grove,43.562339,-91.636788,14
MN,Spring Valley,43.682288,-92.367985,1
MN,Stewartville,43.867345,-92.454654,16
MN,Taopi,43.545783,-92.633455,28
MN,Theilman,44.30278,-92.211579,27
MN,Utica,43.958727,-91.941737,14
MN,Wabasha,44.370273,-92.036058,17
MN,Waltham,43.806958,-92.873446,27
MN,Wanamingo,44.31214,-92.810258,18
MN,West Concord,44.151954,-92.882495,2
MN,Whalan,43.716528,-91.918863,9
MN,Goodview,44.039132,-91.653348,5
MN,Wykoff,43.71464,-92.267921,24
MN,Hammond,44.248812,-92.403967,7
MN,Zumbrota,44.303179,-92.671863,25
MN,Mankato,44.153809,-93.996044,5
MN,North Mankato,44.177541,-94.031476,30
MN,Albert Lea,43.653678,-93.370672,20
MN,Alden,43.646586,-93.582307,16
MN,Amboy,43.890326,-94.177353,18
MN,Belle Plaine,44.613852,-93.760394,29
MN,Blue Earth,43.639426,-94.092379,5
MN,Bricelyn,43.574628,-93.821081,21
MN,Clarks Grove,43.762971,-93.323222,4
MN,Cleveland,44.32014,-93.828622,8
MN,Comfrey,44.111069,-94.91345,29
MN,Conger,43.611417,-93.522358,6
MN,Courtland,44.279083,-94.348229,20
MN,Darfur,44.061034,-94.813416,21
MN,Delavan,43.771859,-94.022488,5
MN,Eagle Lake,44.154587,-93.871912,12
MN,Easton,43.758126,-93.933994,9
MN,Ellendale,43.882591,-93.319492,24
MN,Elmore,43.520065,-94.098368,5
MN,Elysian,44.22313,-93.696498,10
MN,Emmons,43.508851,-93.482441,12
MN,Essig,44.323754,-94.56823,4
MN,Fairmont,43.637592,-94.45095,4
MN,Freeborn,43.784763,-93.574543,1
MN,Frost,43.563796,-93.936099,13
MN,Garden City,44.046748,-94.179084,8
MN,Geneva,43.82354,-93.267096,4
MN,Glenville,43.557749,-93.261761,9
MN,Good Thunder,43.995187,-94.067662,30
MN,Granada,43.706082,-94.330731,3
MN,Hanska,44.152678,-94.493267,28
MN,Hartland,43.803989,-93.476953,17
MN,Hayward,43.63864,-93.237727,21
MN,Henderson,44.534398,-93.934487,8
MN,Hollandale,43.752842,-93.167989,13
MN,Hope,43.979723,-93.345823,17
MN,Huntley,43.723746,-94.201567,5
MN,Janesville,44.116778,-93.709462,5
MN,Kasota,44.284188,-93.945319,4
MN,Kiester,43.541445,-93.710191,18
MN,Kilkenny,44.318532,-93.516397,11
MN,Lafayette,44.407315,-94.436463,9
MN,Lake Crystal,44.120189,-94.218385,28
MN,Le Center,44.385348,-93.721428,19
MN,Le Sueur,44.458154,-93.885588,22
MN,Lewisville,43.920922,-94.428854,8
MN,London,43.543455,-93.116527,15
MN,Madelia,44.049949,-94.410994,2
MN,Madison Lake,44.222074,-93.828893,2
MN,Manchester,43.716762,-93.460654,27
MN,Mapleton,43.933065,-93.954247,30
MN,Meriden,44.069875,-93.351167,15
MN,Minnesota Lake,43.829465,-93.828201,26
MN,Montgomery,44.435591,-93.581024,1
MN,New Prague,44.540239,-93.580473,4
MN,New Richland,43.893724,-93.499541,23
MN,New Ulm,44.304378,-94.464421,8
MN,Nicollet,44.272373,-94.186701,17
MN,Northrop,43.721164,-94.43495,1
MN,Oakland,43.632981,-93.111325,26
MN,Otisco,43.981513,-93.474097,18
MN,Pemberton,43.959955,-93.818449,13
MN,Saint Clair,44.077775,-93.844932,7
MN,Saint James,43.987519,-94.622935,10
MN,Saint Peter,44.335107,-93.981061,14
MN,Sanborn,44.218291,-95.132793,7
MN,Sleepy Eye,44.282089,-94.727251,1
MN,Springfield,44.232905,-94.979204,7
MN,Truman,43.820008,-94.431862,19
MN,Twin Lakes,43.553951,-93.388667,25
MN,Vernon Center,43.970557,-94.214212,23
MN,Waldorf,43.939868,-93.704264,12
MN,Walters,43.623868,-93.70102,16
MN,Waseca,44.0834,-93.510828,7
MN,Waterville,44.223796,-93.575063,8
MN,Wells,43.743396,-93.732069,9
MN,Winnebago,43.77549,-94.16324,21
MN,Wilder,43.879022,-95.151531,6
MN,Adrian,43.619683,-95.927261,2
MN,Alpha,43.594594,-94.905088,30
MN,Amiret,44.325134,-95.719046,11
MN,Arco,44.409147,-96.199913,24
MN,Avoca,43.970553,-95.600152,14
MN,Balaton,44.225253,-95.88377,28
MN,Beaver Creek,43.622343,-96.369771,5
MN,Bigelow,43.533612,-95.651527,11
MN,Bingham Lake,43.894155,-95.04571,8
MN,Brewster,43.703223,-95.480676,19
MN,Butterfield,43.965417,-94.795627,11
MN,Ceylon,43.538243,-94.614908,3
MN,Chandler,43.916308,-95.929616,20
MN,Currie,44.094616,-95.695323,2
MN,Delft,43.978502,-95.047234,27
MN,Dovray,44.05967,-95.527082,28
MN,Dundee,43.819052,-95.499286,19
MN,Dunnell,43.553052,-94.787558,1
MN,Edgerton,43.882419,-96.146333,23
MN,Ellsworth,43.526539,-96.011248,13
MN,56130,44.240346,-96.032692,15
MN,Fulda,43.875298,-95.597937,28
MN,Garvin,44.229318,-95.767215,5
MN,Hadley,44.03105,-95.869025,17
MN,Hardwick,43.791072,-96.21607,25
MN,56135,43.958423,-96.19247,25
MN,Hendricks,44.499514,-96.407753,18
MN,Heron Lake,43.79788,-95.326736,17
MN,Hills,43.533548,-96.364527,22
MN,Holland,44.075904,-96.190277,7
MN,Iona,43.902631,-95.771769,16
MN,Ivanhoe,44.507119,-96.226059,21
MN,Jackson,43.645732,-94.993827,7
MN,Jasper,43.856827,-96.385035,23
MN,Jeffers,44.073678,-95.154664,28
MN,Kanaranzi,43.54979,-96.111306,25
MN,Kenneth,43.763738,-96.10886,22
MN,Lake Benton,44.278211,-96.291035,10
MN,Lakefield,43.654456,-95.184834,3
MN,Lake Wilson,44.009529,-95.97973,11
MN,Lamberton,44.237776,-95.273946,22
MN,Leota,43.822628,-96.005392,25
MN,Lismore,43.733857,-95.968178,13
MN,Luverne,43.661366,-96.221562,19
MN,Lynd,44.40322,-95.923284,29
MN,Magnolia,43.638211,-96.100825,18
MN,Mountain Lake,43.938998,-94.927313,29
MN,Odin,43.882402,-94.77402,5
MN,Okabena,43.72302,-95.338112,7
MN,Ormsby,43.861639,-94.687255,19
MN,Hatfield,44.009516,-96.322762,14
MN,Reading,43.713604,-95.738945,29
MN,Revere,44.271326,-95.399588,2
MN,Round Lake,43.562045,-95.450151,26
MN,Rushmore,43.624011,-95.776728,1
MN,Russell,44.320129,-95.942564,12
MN,Florence,44.163836,-96.079028,20
MN,Sherburn,43.661089,-94.726877,12
MN,Slayton,43.985596,-95.755448,26
MN,Steen,43.531728,-96.243868,27
MN,Storden,44.052383,-95.301926,28
MN,Tracy,44.234201,-95.621301,4
MN,Trimont,43.782702,-94.71863,21
MN,Tyler,44.277342,-96.130235,13
MN,Verdi,44.234078,-96.372429,21
MN,Walnut Grove,44.229375,-95.496451,22
MN,Welcome,43.67052,-94.588593,2
MN,Westbrook,44.065381,-95.423208,15
MN,Wilmont,43.7692,-95.832421,13
MN,Woodstock,43.987338,-96.119198,16
MN,Worthington,43.628626,-95.605907,12
MN,Willmar,45.139264,-95.052315,6
MN,Alberta,45.557086,-96.049772,30
MN,Appleton,45.20543,-95.994872,28
MN,Atwater,45.111645,-94.793779,19
MN,Barry,45.547446,-96.560527,6
MN,Beardsley,45.553855,-96.706013,9
MN,Bellingham,45.155626,-96.32235,5
MN,Belview,44.605486,-95.317757,25
MN,Benson,45.312904,-95.576644,6
MN,Svea,44.939512,-95.063955,30
MN,Boyd,44.850725,-95.942102,24
MN,Browns Valley,45.606934,-96.80625,1
MN,Canby,44.720187,-96.278394,3
MN,Chokio,45.552369,-96.17331,13
MN,Clara City,44.963912,-95.349902,6
MN,Clarkfield,44.774261,-95.830405,24
MN,Clements,44.39432,-95.047447,23
MN,Clinton,45.457659,-96.418161,12
MN,Clontarf,45.373418,-95.678629,4
MN,Correll,45.290742,-96.175266,9
MN,Cosmos,44.958969,-94.697827,26
MN,Cottonwood,44.600251,-95.692508,18
MN,Danube,44.795567,-95.078366,8
MN,Danvers,45.341853,-95.886194,20
MN,Dawson,44.931737,-96.015014,12
MN,De Graff,45.270845,-95.446588,13
MN,Donnelly,45.70137,-96.064937,13
MN,Dumont,45.671742,-96.406123,12
MN,Echo,44.631046,-95.418223,12
MN,Evan,44.351114,-94.816956,11
MN,Ghent,44.507843,-95.893642,5
MN,Graceville,45.560248,-96.420925,9
MN,Granite Falls,44.808749,-95.551557,30
MN,Grove City,45.153172,-94.687843,26
MN,Hancock,45.498464,-95.800775,27
MN,Hanley Falls,44.678862,-95.682492,10
MN,Hawick,45.361775,-94.820762,19
MN,Hazel Run,44.749688,-95.712187,10
MN,Herman,45.807104,-96.099188,25
MN,Holloway,45.270805,-95.916374,28
MN,Johnson,45.573007,-96.266277,23
MN,Kandiyohi,45.123162,-94.947274,14
MN,Kerkhoven,45.209626,-95.311465,15
MN,Lake Lillian,44.96603,-94.901443,18
MN,Louisburg,45.130556,-96.171539,13
MN,Lucan,44.413237,-95.411934,6
MN,Madison,44.994618,-96.164507,29
MN,Marietta,44.963582,-96.409448,12
MN,Marshall,44.448127,-95.779454,13
MN,Maynard,44.922615,-95.484508,10
MN,Milan,45.114317,-95.869045,22
MN,Milroy,44.436494,-95.554471,17
MN,Minneota,44.558732,-95.976714,17
MN,Montevideo,44.968829,-95.676473,13
MN,Morgan,44.392554,-94.921783,12
MN,Morris,45.592095,-95.917234,12
MN,Morton,44.566189,-95.026817,17
MN,Murdock,45.216147,-95.404897,3
MN,Nassau,45.107554,-96.413307,21
MN,New London,45.294936,-94.948008,9
MN,Norcross,45.885839,-96.134168,14
MN,Odessa,45.299766,-96.310154,16
MN,Olivia,44.770627,-94.972747,26
MN,Ortonville,45.329621,-96.45965,23
MN,Pennock,45.131031,-95.175333,7
MN,Porter,44.656532,-96.15812,15
MN,Prinsburg,44.937088,-95.18654,27
MN,Raymond,45.018097,-95.220788,19
MN,Delhi,44.531753,-95.10713,13
MN,Renville,44.777609,-95.198879,24
MN,Sacred Heart,44.797536,-95.353801,2
MN,Saint Leo,44.711091,-96.042546,5
MN,Seaforth,44.490536,-95.297768,10
MN,Spicer,45.224112,-94.911572,21
MN,Sunburg,45.358316,-95.204915,8
MN,56290,45.019708,-95.052128,20
MN,Taunton,44.595076,-96.052594,17
MN,Vesta,44.505052,-95.411801,1
MN,Wabasso,44.405865,-95.2632,14
MN,Wanda,44.32295,-95.178,22
MN,Watson,45.019443,-95.794203,7
MN,Wheaton,45.811104,-96.486598,6
MN,Wood Lake,44.637915,-95.540908,10
MN,Saint Cloud,45.540972,-94.181857,7
MN,Saint Cloud,45.571298,-94.203634,30
MN,Saint Cloud,45.552113,-94.128447,6
MN,Albany,45.615114,-94.574022,29
MN,Alexandria,45.881747,-95.381994,9
MN,Ashby,46.078066,-95.821417,26
MN,Avon,45.612168,-94.436029,25
MN,Barrett,45.899555,-95.875391,13
MN,Belgrade,45.486522,-94.969877,12
MN,Bock,45.784427,-93.553658,6
MN,Bowlus,45.81212,-94.417533,15
MN,Brandon,46.0039,-95.578769,17
MN,Brooten,45.493171,-95.090049,25
MN,Burtrum,45.88803,-94.696214,11
MN,Carlos,45.972572,-95.310468,4
MN,Cold Spring,45.449976,-94.437823,20
MN,Cyrus,45.569483,-95.706965,2
MN,Dalton,46.154414,-95.850017,17
MN,Evansville,46.01525,-95.695067,29
MN,Farwell,45.724424,-95.665583,5
MN,Flensburg,45.950899,-94.530767,17
MN,Foley,45.708687,-93.868459,27
MN,Foreston,45.702842,-93.695755,10
MN,Freeport,45.673146,-94.678529,18
MN,Garfield,45.995309,-95.450044,26
MN,Gilman,45.774178,-93.946876,27
MN,Glenwood,45.642911,-95.38681,9
MN,Grey Eagle,45.81069,-94.832075,11
MN,Hillman,46.06776,-93.881224,23
MN,Hoffman,45.823292,-95.795482,18
MN,Holdingford,45.724924,-94.458091,21
MN,Holmes City,45.810706,-95.56464,6
MN,Isle,46.169605,-93.474062,29
MN,Kensington,45.81761,-95.694452,10
MN,Little Falls,45.98108,-94.360428,15
MN,Little Sauk,45.962417,-94.898389,19
MN,Lowry,45.710469,-95.53221,4
MN,Mc Grath,46.244116,-93.241619,27
MN,Melrose,45.658183,-94.819768,20
MN,Milaca,45.779481,-93.645266,27
MN,Miltona,46.054519,-95.325767,7
MN,Nelson,45.8516,-95.226032,25
MN,Oak Park,45.671403,-93.921417,8
MN,Ogilvie,45.847632,-93.435921,16
MN,Onamia,46.09022,-93.68668,24
MN,Osakis,45.876836,-95.13317,4
MN,Parkers Prairie,46.176925,-95.360764,3
MN,Paynesville,45.398798,-94.715709,22
MN,Pease,45.697872,-93.649247,17
MN,Pierz,46.008059,-94.085306,3
MN,Rice,45.736383,-94.165752,4
MN,Richmond,45.423817,-94.546072,20
MN,Royalton,45.858928,-94.221063,9
MN,Saint Joseph,45.565124,-94.336688,24
MN,Saint Stephen,45.711815,-94.281662,22
MN,Sartell,45.631827,-94.213569,3
MN,Sauk Centre,45.728079,-94.968166,6
MN,Sauk Rapids,45.604032,-94.159088,8
MN,Sedan,45.51069,-95.263989,11
MN,Starbuck,45.592587,-95.542125,29
MN,Swanville,45.943148,-94.628921,1
MN,Upsala,45.809723,-94.575531,24
MN,Villard,45.711823,-95.241439,13
MN,Wahkon,46.11214,-93.497174,9
MN,Waite Park,45.54972,-94.224481,9
MN,West Union,45.798451,-95.08328,6
MN,East Gull Lake,46.357219,-94.201873,12
MN,Aitkin,46.479929,-93.645413,23
MN,Akeley,47.000987,-94.72343,18
MN,Aldrich,46.402538,-94.992017,10
MN,Backus,46.869905,-94.395918,26
MN,Bertha,46.251457,-95.035733,13
MN,Browerville,46.090525,-94.834581,6
MN,Clarissa,46.137305,-94.95719,5
MN,Crosby,46.509084,-93.987448,8
MN,Crosslake,46.678644,-94.114256,21
MN,Cushing,46.202194,-94.618452,20
MN,Deerwood,46.444571,-93.884863,8
MN,Eagle Bend,46.117017,-95.096061,12
MN,Emily,46.747791,-93.948385,13
MN,Fifty Lakes,46.746997,-94.065555,20
MN,Fort Ripley,46.20988,-94.252696,24
MN,Garrison,46.263725,-93.936343,3
MN,Hackensack,46.988442,-94.503324,6
MN,Hewitt,46.32497,-95.050361,23
MN,Ironton,46.464135,-94.043655,12
MN,Jenkins,46.650983,-94.332485,9
MN,Lake George,47.214992,-95.002148,27
MN,Lake Itasca,47.275725,-95.252149,25
MN,Laporte,47.236752,-94.777161,20
MN,Manhattan Beach,46.733563,-94.140068,26
MN,Menahga,46.757233,-95.071429,17
